,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Team,H/A/N,Conference,Opponent,Opponent Conference,Date,Location,Attendance,Non Conference Game,Neutral Site Game,Road Game,Top 25 Opponent,March Madness Opponent,NCON MM,Mid Major Opponent,Opponent Wins,Opponent Losses,Opponent Win Percentage,Opponent Won More than 20,Opponent Lost more than 15,Record Differential,Record Differential Squared,Win Differential Squared,SM,Line,(SM+Line)^2,(SM+Line+10)^2,Cover Spread,Largest Lead,Largest Deficit,Volatility,Lost as Favorite,Won as Underdog,Tournament Caliber Game ,Win Game within 8,Under .500 Opp min 5 games,15+ Win Within .150 WD min 5g,No double digit lead,Above 5 and below 15 leads,Beat line by double digits,Won by 20 against over .500 team,Within 10 line,Line over 20,Over/Under Line,Total Points,Player Points given up,Opp Coach Value,Opp Historical Value,Standard Point,Game Coding,Potential Game Coding Next Season,Personal Score Thought,"THINK ABOUT ON THE ROAD FAVORITES, within 10 line, 20+ line, power conference vs power conference, actually name the conference for opponent, road x conference, add attendance back,  ranked opponents, top 5, top 10, (sm+line+10)^2 vs ranked, lead/deficit both within 15, both l/d between 7-15, wins by top 25 opponent, actively in bracketology?, power non conference road game, add opponent coach rating",SOS Median,SOS Min,SOS Max,SOS STDEV,SOS SUM
,East Texas A&M,AWAY,Southland,South Dakota,Summit,"Nov 6, 2024","Vermillion, SD",1493,1,0,1,0,0,0,1,1,0,1,0,0,-1,-1,1,-8,10.5,6.25,156.25,1,6,19,114,0,0,0,0,0,0,0,0,0,0,0,0,149.5,174,0,16.4939708758,13.773,1,212,21212,25,,17.209855708758,17.209855708758,17.209855708758,17.209855708758,17.209855708758
,East Texas A&M,AWAY,Southland,Texas A&M,SEC,"Nov 8, 2024","College Station, TX",8673,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,-32,31.5,-0.25,90.25,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,143.5,142,0,11.2583720928,13.773,1,221,22221,10,,29.201410720928,29.201410720928,29.201410720928,29.201410720928,29.201410720928
,East Texas A&M,HOME,Southland,Southern,SWAC,"Nov 13, 2024","Commerce, TX",624,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,3.5,30.25,240.25,1,7,6,42,0,1,0,1,0,0,1,1,1,0,1,0,147.5,138,0,11.0886459376,13.773,1,112,21112,30,,22.750949459376,22.750949459376,22.750949459376,22.750949459376,22.750949459376
Eastern Illinois,,,,,,,,,,,,,,,0,1,,,,,,,0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.59224566224857,-23.2994942198286,68.7444261004379,48.4648549558276,41.8526862183607
,Eastern Illinois,AWAY,Ohio Valley,Illinois,Big Ten,"Nov 4, 2024","Champaign, IL",15246,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-45,24.5,-420.25,-110.25,0,2,47,94,0,0,0,0,0,0,0,0,0,0,0,1,144.5,179,0,19.3232780171429,6.839,1,211,22211,0,,-23.2994942198286,-23.2994942198286,-23.2994942198286,-23.2994942198286,-23.2994942198286
,Eastern Illinois,AWAY,Ohio Valley,Indiana,Big Ten,"Nov 10, 2024","Bloomington, IN","17,222",1,0,1,0,0,0,0,1,0,1,0,0,-0.5,-0.25,0,-35,27.5,-56.25,6.25,0,5,36,180,0,0,0,0,0,0,0,0,0,0,0,1,148.5,145,0,12.5719337751429,6.839,1,211,21211,15,,-3.59224566224857,-3.59224566224857,-3.59224566224857,-3.59224566224857,-3.59224566224857
,Eastern Illinois,AWAY,Ohio Valley,Northwestern,Big Ten,"Nov 15, 2024","Evanston, IL","5,969",1,0,1,0,1,1,0,2,1,0.666666666666667,0,0,-0.333333333333334,-0.111111111111112,1,-9,22.5,182.25,552.25,1,3,11,33,0,0,0,0,0,0,0,0,1,0,0,1,138.5,125,0,12.5966655993429,6.839,1,211,22211,40,,68.7444261004379,68.7444261004379,68.7444261004379,68.7444261004379,68.7444261004379
Eastern Kentucky,,,,,,,,,,,,,,,0.5,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9170656648632,52.7579048992583,105.076226430468,36.9946399350165,157.834131329726
,Eastern Kentucky,AWAY,ASUN,East Tennessee St.,Southern,"Nov 8, 2024","Johnson City, TN","2,435",1,0,1,0,0,0,1,2,-1,2,0,0,-2,-4,4,4,11.5,240.25,650.25,1,20,0,0,0,1,0,1,0,0,0,0,1,0,0,0,150.5,160,0,35.9041430468286,20.343,1,212,21212,25,,105.076226430468,105.076226430468,105.076226430468,105.076226430468,105.076226430468
,Eastern Kentucky,AWAY,ASUN,Clemson,ACC,"Nov 12, 2024","Clemson, SC","7,258",1,0,1,0,1,1,0,2,0,1,0,0,0,0,0,-13,22.5,90.25,380.25,1,4,15,60,0,0,0,0,0,0,0,0,1,0,0,1,153.5,137,0,35.9106899258286,20.343,1,211,22211,20,,52.7579048992583,52.7579048992583,52.7579048992583,52.7579048992583,52.7579048992583
Eastern Michigan,,,,,,,,,,,,,,,1,1.33333333333333,,,,,,,0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.90748250797183,-2.6162622397557,28.633174192733,15.8998468371829,33.9243944609491
,Eastern Michigan,AWAY,MAC,Texas St.,Sun Belt,"Nov 4, 2024","San Marcos, TX",1292,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-20,8.5,-132.25,-2.25,0,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,135.5,108,0,10.9203760244296,6.991,1,212,21212,10,,-2.6162622397557,-2.6162622397557,-2.6162622397557,-2.6162622397557,-2.6162622397557
,Eastern Michigan,AWAY,MAC,IU Indy,Horizon,"Nov 14, 2024","Indianapolis, IN",752,1,0,1,0,0,0,1,2,1,0.666666666666667,0,0,-0.166666666666667,-0.0277777777777779,1,3,3.5,42.25,272.25,1,13,6,78,0,1,0,1,0,0,0,1,1,0,1,0,136.5,145,0,0.19665260662959,6.991,1,212,21212,30,,28.633174192733,28.633174192733,28.633174192733,28.633174192733,28.633174192733
,Eastern Michigan,AWAY,MAC,Cleveland St.,Horizon,"Nov 16, 2024","Cleveland, OH","1,386",1,0,1,0,0,0,1,2,2,0.5,0,0,0.166666666666667,0.0277777777777779,0,-8,6.5,-2.25,72.25,0,4,9,36,0,0,0,0,0,0,1,0,0,0,1,0,139.5,134,0,14.5389507971825,6.991,1,212,21212,25,,7.90748250797183,7.90748250797183,7.90748250797183,7.90748250797183,7.90748250797183
Eastern Washington,,,,,,,,,,,,,,,0.666666666666667,0.333333333333333,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2936064412149,-31.8965995587851,61.5354047212149,52.761136459122,86.9324116036447
,Eastern Washington,AWAY,Big Sky,Colorado,Big 12,"Nov 4, 2024","Boulder, CO",5679,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,-20,16.5,-12.25,42.25,0,17,22,374,0,0,0,0,0,0,0,0,0,0,0,0,152.5,132,0,42.0627441214857,25.019,1,212,22212,20,,-31.8965995587851,-31.8965995587851,-31.8965995587851,-31.8965995587851,-31.8965995587851
,Eastern Washington,HOME,Big Sky,Seattle,WAC,"Nov 6, 2024","Cheney, WA",1492,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,8.5,240.25,650.25,1,12,2,24,0,1,0,1,0,0,0,0,1,0,1,0,147.5,179,0,42.0627441214857,25.019,1,112,21112,55,,57.2936064412149,57.2936064412149,57.2936064412149,57.2936064412149,57.2936064412149
,Eastern Washington,AWAY,Big Sky,Missouri,SEC,"Nov 11, 2024","Columbia, MO","8,912",1,0,1,0,0,0,0,1,1,0.5,0,0,0,0,0,-7,21.5,210.25,600.25,1,8,15,120,0,0,0,0,0,0,0,1,1,0,0,1,156.5,161,0,46.3487721214857,25.019,1,211,21211,25,,61.5354047212149,61.5354047212149,61.5354047212149,61.5354047212149,61.5354047212149
Elon,,,,,,,,,,,,,,,0.5,0.5,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7302430343218,14.3925835815365,79.0679024871071,45.7323565735315,93.4604860686436
,Elon,AWAY,CAA,North Carolina,ACC,"Nov 4, 2024","Chapel Hill, NC","17,242",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-14,27.5,182.25,552.25,1,2,16,32,0,0,0,0,0,0,0,0,1,0,0,1,N/A,166,0,-20.6188512892857,9.087,1,221,22221,5,,79.0679024871071,79.0679024871071,79.0679024871071,79.0679024871071,79.0679024871071
,Elon,AWAY,CAA,Gardner Webb,Big South,"Nov 15, 2024","Boiling Springs, NC",350,1,0,1,0,0,0,1,1,2,0.333333333333333,0,0,0.166666666666667,0.0277777777777779,0,-1,3.5,6.25,156.25,1,11,3,33,0,0,0,0,0,0,0,0,0,0,1,0,150.5,159,0,-25.5422751796857,9.087,1,212,21212,30,,14.3925835815365,14.3925835815365,14.3925835815365,14.3925835815365,14.3925835815365
Evansville,,,,,,,,,,,,,,,1,1.33333333333333,,,,,,,0.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.58239066025,-52.1807363743524,2.814317983608,30.5613580624777,-50.9488090509944
,Evansville,AWAY,Missouri Valley,North Texas,American,"Nov 5, 2024","Denton, TX",3451,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-17,13.5,-12.25,42.25,0,2,29,58,0,0,0,0,0,0,0,0,0,0,0,0,133.5,143,0,8.8192983608,13.981,1,212,21212,20,,2.814317983608,2.814317983608,2.814317983608,2.814317983608,2.814317983608
,Evansville,AWAY,Missouri Valley,Middle Tennessee,CUSA,"Nov 13, 2024","Murfreesboro, TN","3,509",1,0,1,0,0,0,1,2,0,1,0,0,-0.5,-0.25,1,-17,10.5,-42.25,12.25,0,5,19,95,0,0,0,0,0,0,0,0,0,0,0,0,144.5,143,0,3.783733975,13.981,1,212,21212,15,,-1.58239066025,-1.58239066025,-1.58239066025,-1.58239066025,-1.58239066025
,Evansville,HOME,Missouri Valley,Radford,Big South,"Nov 16, 2024","Evansville, IN","4,306",1,0,0,0,0,0,1,2,1,0.666666666666667,0,0,-0.333333333333334,-0.111111111111112,1,-11,-4.5,-240.25,-30.25,0,22,12,264,1,0,0,0,0,0,0,0,0,0,1,0,143.5,173,0,3.9600070092,13.981,1,112,21112,30,,-52.1807363743524,-52.1807363743524,-52.1807363743524,-52.1807363743524,-52.1807363743524
Fairfield,,,,,,,,,,,,,,,0.666666666666667,0.666666666666667,,,,,,,0.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0470823199927,-51.787538814688,26.52293689344,43.7176501823068,-4.2175196012553
,Fairfield,AWAY,MAAC,Rhode Island,A10,"Nov 4, 2024","Kingston, RI","4,376",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-38,11.5,-702.25,-272.25,0,3,38,114,0,0,0,0,0,0,0,0,0,0,0,0,148.5,154,0,13.9366185312,20.513,1,212,21212,0,,-51.787538814688,-51.787538814688,-51.787538814688,-51.787538814688,-51.787538814688
,Fairfield,AWAY,MAAC,Georgetown,Big East,"Nov 9, 2024","Washington, DC",5208,1,0,1,0,0,0,0,1,0,1,0,0,-1,-1,1,-12,15.5,12.25,182.25,1,9,14,126,0,0,0,0,0,0,0,1,1,0,0,0,156.5,126,0,12.361589344,20.513,1,211,21211,22,,26.52293689344,26.52293689344,26.52293689344,26.52293689344,26.52293689344
,Fairfield,AWAY,MAAC,New Hampshire,American East,"Nov 12, 2024","Durham, NH",204,1,0,1,0,0,0,1,1,2,0.333333333333333,0,0,-0.333333333333333,-0.111111111111111,1,6,-1.5,20.25,210.25,1,12,2,24,0,0,0,1,0,0,0,0,1,0,1,0,152.5,118,0,12.3100653326,20.513,1,212,21212,20,,21.0470823199927,21.0470823199927,21.0470823199927,21.0470823199927,21.0470823199927
Fairleigh Dickinson,,,,,,,,,,,,,,,0.25,1.25,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.331615510335,-11.701966321984,27.02002805941,18.183393461003,59.981292758096
,Fairleigh Dickinson,AWAY,NEC,Miami FL,ACC,"Nov 4, 2024","Coral Gables, FL","5,550",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-41,27.5,-182.25,-12.25,0,3,43,129,0,0,0,0,0,0,0,0,0,0,0,1,157.5,185,0,20.8075678016,23.068,1,211,21211,0,,-11.701966321984,-11.701966321984,-11.701966321984,-11.701966321984,-11.701966321984
,Fairleigh Dickinson,AWAY,NEC,Nebraska,Big Ten,"Nov 13, 2024","Lincoln, NE","14,473",1,0,1,0,1,1,0,2,0,1,0,0,-0.666666666666667,-0.444444444444445,1,-26,25.5,-0.25,90.25,0,1,26,26,0,0,0,0,0,0,0,0,0,0,0,1,158.5,146,0,17.3191083702,23.068,1,211,22211,5,,26.0008271948131,26.0008271948131,26.0008271948131,26.0008271948131,26.0008271948131
,Fairleigh Dickinson,HOME,NEC,Manhattan,MAAC,"Nov 17, 2024","Hackensack, NJ","2,498",1,0,0,0,0,0,1,2,1,0.666666666666667,0,0,-0.416666666666667,-0.173611111111111,1,3,3.5,42.25,272.25,1,17,7,119,0,1,0,1,0,0,0,0,1,0,1,0,154.5,167,0,16.9341936968,23.068,1,112,21112,61,,18.6624038258569,18.6624038258569,18.6624038258569,18.6624038258569,18.6624038258569
,Fairleigh Dickinson,AWAY,NEC,Creighton,Big East,"Nov 10, 2024","Omaha, NE","16,741",1,0,1,0,1,1,0,1,0,1,0,0,-0.5,-0.25,0,-26,33.5,56.25,306.25,1,8,35,280,0,0,0,0,0,0,0,0,1,0,0,1,163.5,166,0,17.218605941,23.068,1,211,22211,20,,27.02002805941,27.02002805941,27.02002805941,27.02002805941,27.02002805941
FIU,,,,,,,,,,,,,,,1,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.472531436488,-3.973960864608,14.919023737584,13.359357529063,10.945062872976
,FIU,AWAY,CUSA,Rice,American,"Nov 5, 2024","Houston, TX","1,111",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-7,6.5,-0.25,90.25,0,7,17,119,0,0,0,0,0,0,0,0,0,0,1,0,151.5,147,0,5.9115135392,11.907,1,212,21212,30,,-3.973960864608,-3.973960864608,-3.973960864608,-3.973960864608,-3.973960864608
,FIU,AWAY,CUSA,Southern Utah,WAC,"Nov 9, 2024","Cedar City, UT",2856,1,0,1,0,0,0,1,1,0,1,0,0,-1,-1,1,-5,5.5,0.25,110.25,1,6,13,78,0,0,0,0,0,0,0,1,0,0,1,0,160.5,155,0,-2.8187262416,11.907,1,212,21212,25,,14.919023737584,14.919023737584,14.919023737584,14.919023737584,14.919023737584
Florida,,,,,,,,,,,,,,,0.75,1.25,,,,,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.54170054021069,-12.548298389686,30.589700018122,20.4086614041091,0.95800054801463
,Florida,NEUTRAL,SEC,South Florida,American,"Nov 4, 2024","Jacksonville, FL","5,764",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,-10.5,20.25,210.25,1,18,13,234,0,0,0,0,0,1,0,0,1,0,0,0,152.5,181,0,44.6571959789333,26.868,1,312,21312,40,,-6.23313104021067,-6.23313104021067,-6.23313104021067,-6.23313104021067,-6.23313104021067
,Florida,HOME,SEC,Jacksonville,ASUN,"Nov 7, 2024","Gainesville, FL",8381,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,21,-24.5,-12.25,42.25,0,27,2,54,0,0,0,0,0,1,0,0,0,0,0,1,152.5,141,0,44.6571959789333,26.868,1,312,21312,23,,-10.8502700402107,-10.8502700402107,-10.8502700402107,-10.8502700402107,-10.8502700402107
,Florida,AWAY,SEC,Florida St.,ACC,"Nov 15, 2024","Tallahassee, FL","9,797",1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,13,-5.5,56.25,306.25,1,18,3,54,0,0,0,0,0,0,0,0,1,0,1,0,157.5,161,0,52.6218018122,26.868,1,211,21211,15,,30.589700018122,30.589700018122,30.589700018122,30.589700018122,30.589700018122
,Florida,HOME,SEC,Grambling St.,SWAC,"Nov 11, 2024","Gainesville, FL","7,857",1,0,0,0,1,1,1,1,1,0.5,0,0,0.5,0.25,-1,24,-25.5,-2.25,72.25,0,28,2,56,0,0,0,0,0,0,0,0,0,0,0,1,150.5,148,0,52.5273610314,26.868,1,112,22112,20,,-12.548298389686,-12.548298389686,-12.548298389686,-12.548298389686,-12.548298389686
Florida A&M,,,,,,,,,,,,,,,0.333333333333333,1,,,,,,,1.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.77859264622,-6.93228135378,43.87438728622,25.7512997723471,62.72069857866
,Florida A&M,AWAY,SWAC,TCU,Big 12,"Nov 4, 2024","Fort Worth, TX",5127,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,-46,27.5,-342.25,-72.25,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,145.5,164,0,-2.418735378,6.294,1,212,22212,0,,-6.93228135378,-6.93228135378,-6.93228135378,-6.93228135378,-6.93228135378
,Florida A&M,AWAY,SWAC,SMU,ACC,"Nov 7, 2024","Dallas, TX","5,014",1,0,1,0,0,0,0,1,0,1,0,0,-1,-1,1,-29,30.5,2.25,132.25,1,3,38,114,0,0,0,0,0,0,0,0,0,0,0,1,150.5,175,0,-2.418735378,6.294,1,211,21211,10,,25.77859264622,25.77859264622,25.77859264622,25.77859264622,25.77859264622
,Florida A&M,AWAY,SWAC,Maryland,Big Ten,"Nov 11, 2024","College Park, MD",10057,1,0,1,0,0,0,0,2,0,1,0,0,-1,-1,4,-31,33.5,6.25,156.25,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,140.5,137,0,-3.945271378,6.294,1,211,21211,0,,43.87438728622,43.87438728622,43.87438728622,43.87438728622,43.87438728622
Florida Atlantic,,,,,,,,,,,,,,,1,1.75,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6156235031,-1.47096077081933,96.0247414031,45.1727255531967,127.785027638481
,Florida Atlantic,NEUTRAL,American,Indiana St.,Missouri Valley,"Nov 4, 2024","Xenia, OH",1200,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,33,-6.5,702.25,1332.25,1,40,3,120,0,0,0,0,0,1,0,0,1,0,1,0,151.5,161,0,4.59004031,61.734,1,312,21312,65,,96.0247414031,96.0247414031,96.0247414031,96.0247414031,96.0247414031
,Florida Atlantic,AWAY,American,UCF,Big 12,"Nov 12, 2024","Orlando, FL","8,302",1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,-6,5.5,-0.25,90.25,0,11,12,132,0,0,0,0,0,0,0,1,0,0,1,0,154.5,194,0,57.28891031,61.734,1,212,21212,30,,1.9714071031,1.9714071031,1.9714071031,1.9714071031,1.9714071031
,Florida Atlantic,NEUTRAL,American,Liberty,CUSA,"Nov 16, 2024","Charleston, SC",331,1,1,0,0,0,0,1,3,0,1,0,0,-0.5,-0.25,1,3,2.5,30.25,240.25,1,4,12,48,0,1,0,1,0,0,0,0,1,0,1,0,145.5,151,0,24.05189031,61.734,1,312,21312,70,,31.2598399031,31.2598399031,31.2598399031,31.2598399031,31.2598399031
,Florida Atlantic,AWAY,American,Charleston,CAA,"Nov 15, 2024","Charleston, SC","4,963",1,0,1,0,1,1,1,2,0,1,0,0,-0.333333333333333,-0.111111111111111,0,-3,1.5,-2.25,72.25,0,10,13,130,0,0,0,0,0,0,0,1,0,0,1,0,163.5,235,0,44.3659895847333,61.734,1,212,22212,45,,-1.47096077081933,-1.47096077081933,-1.47096077081933,-1.47096077081933,-1.47096077081933
Florida Gulf Coast,,,,,,,,,,,,,,,1,1.25,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2624190089238,-5.02648190272017,52.8799234605678,25.9764690261705,74.3782795756953
,Florida Gulf Coast,AWAY,ASUN,UNC Greensboro,Big South,"Nov 4, 2024","Greensboro, NC","2,252",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-9,5.5,-12.25,42.25,0,5,17,85,0,0,0,0,0,0,0,0,0,0,1,0,133.5,137,0,11.7590097279832,10.368,1,212,21212,30,,-5.02648190272017,-5.02648190272017,-5.02648190272017,-5.02648190272017,-5.02648190272017
,Florida Gulf Coast,AWAY,ASUN,TCU,Big 12,"Nov 8, 2024","Fort Worth, TX","5,026",1,0,1,0,1,1,1,1,0,1,0,0,-1,-1,1,-16,17.5,2.25,132.25,1,5,16,80,0,0,0,0,0,0,0,0,0,0,0,0,148.5,118,0,8.56708583758322,10.368,1,212,22212,20,,24.0797108583758,24.0797108583758,24.0797108583758,24.0797108583758,24.0797108583758
,Florida Gulf Coast,HOME,ASUN,St. Bonaventure,A10,"Nov 13, 2024","Fort Myers, FL","3,554",1,0,0,0,0,0,1,2,0,1,0,0,-1,-1,4,-9,1.5,-56.25,6.25,0,3,13,39,0,0,0,0,0,0,0,0,0,0,1,0,135.5,139,0,8.53071594718322,10.368,1,112,21112,28,,2.44512715947183,2.44512715947183,2.44512715947183,2.44512715947183,2.44512715947183
,Florida Gulf Coast,AWAY,ASUN,Drake,Missouri Valley,"Nov 16, 2024","Des Moines, IA","2,862",1,0,1,0,1,1,1,2,0,1,0,0,-1,-1,4,-2,11.5,90.25,380.25,1,5,5,25,0,0,0,0,0,0,1,1,1,0,0,0,141.5,124,0,8.49434605678322,10.368,1,212,22212,40,,52.8799234605678,52.8799234605678,52.8799234605678,52.8799234605678,52.8799234605678
Florida St.,,,,,,,,,,,,,,,0.75,1,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55234382045415,-4.24516671543027,8.43024204160173,5.36640599843893,11.2897629670798
,Florida St.,HOME,ACC,Northern Kentucky,Horizon,"Nov 4, 2024","Tallahassee, FL","4,872",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,-8.5,12.25,182.25,1,17,5,85,0,0,0,0,0,0,0,0,1,0,1,0,146.5,136,0,50.874211337057,21.817,1,112,21112,0,,4.95429111337057,4.95429111337057,4.95429111337057,4.95429111337057,4.95429111337057
,Florida St.,HOME,ACC,Tarleton St.,WAC,"Nov 12, 2024","Tallahassee, FL","3,068",1,0,0,0,0,0,1,0,2,0,0,0,1,1,-4,20,-17.5,6.25,156.25,1,25,2,50,0,0,0,0,0,0,0,0,0,0,0,0,146.5,124,0,57.0839284569728,21.817,1,112,21112,10,,-4.24516671543027,-4.24516671543027,-4.24516671543027,-4.24516671543027,-4.24516671543027
,Florida St.,HOME,ACC,Florida,SEC,"Nov 15, 2024","Tallahassee, FL","9,797",1,0,0,1,1,1,0,3,0,1,0,0,0,0,0,-13,5.5,-56.25,6.25,0,3,18,54,0,0,0,0,0,0,0,0,0,0,1,0,157.5,161,0,57.1177527537728,21.817,1,121,22121,35,,2.15039652753773,2.15039652753773,2.15039652753773,2.15039652753773,2.15039652753773
,Florida St.,AWAY,ACC,Rice,American,"Nov 9, 2024","Houston, TX",0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,8,-8.5,-0.25,90.25,0,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,153.5,138,0,57.0501041601728,21.817,1,212,21212,25,,8.43024204160173,8.43024204160173,8.43024204160173,8.43024204160173,8.43024204160173
Fordham,,,,,,,,,,,,,,,0.5,0.75,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.30187435993811,-9.01481068427267,68.710576242144,36.5275294322493,57.0920168379951
,Fordham,AWAY,A10,St. John's,Big East,"Nov 4, 2024","Queens, NY","5,602",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-32,18.5,-182.25,-12.25,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,145.5,152,0,29.6748290956,11.706,1,211,21211,15,,1.132870290956,1.132870290956,1.132870290956,1.132870290956,1.132870290956
,Fordham,AWAY,A10,Seton Hall,Big East,"Nov 9, 2024","Newark, NJ","1,286",1,0,1,0,0,0,0,1,0,1,0,0,-1,-1,1,1,10.5,132.25,462.25,1,3,8,24,0,1,0,1,0,0,1,0,1,0,0,0,135.5,113,0,26.2586242144,11.706,1,211,21211,30,,68.710576242144,68.710576242144,68.710576242144,68.710576242144,68.710576242144
,Fordham,HOME,A10,Binghamton,American East,"Nov 12, 2024","Bronx, NY","1,349",1,0,0,0,0,0,1,1,2,0.333333333333333,0,0,0.166666666666667,0.0277777777777779,0,15,-12.5,6.25,156.25,1,20,7,140,0,0,0,0,0,1,0,0,0,0,0,0,143.5,141,0,29.626821139,11.706,1,112,21112,20,,-3.73661901083222,-3.73661901083222,-3.73661901083222,-3.73661901083222,-3.73661901083222
,Fordham,AWAY,A10,Manhattan,MAAC,"Nov 15, 2024","Riverdale, NY","1,504",1,0,1,0,0,0,1,1,1,0.5,0,0,0.166666666666667,0.0277777777777779,-1,-2,-7.5,-90.25,0.25,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,0,141.5,154,0,36.3798315727333,11.706,1,212,21212,28,,-9.01481068427267,-9.01481068427267,-9.01481068427267,-9.01481068427267,-9.01481068427267
Fresno St.,,,,,,,,,,,,,,,1,1.66666666666667,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.831285017474,-18.9166771435313,41.8298896294133,30.6131992903142,27.744497503356
,Fresno St.,HOME,Mountain West,Sacramento St.,Big Sky,"Nov 8, 2024","Fresno, CA","5,657",1,0,0,0,0,0,1,1,0,1,0,0,-1,-1,1,7,-7.5,-0.25,90.25,0,7,11,77,0,0,0,1,0,0,0,1,0,0,1,0,159.5,121,0,14.4196017474,12.17,1,112,21112,28,,4.831285017474,4.831285017474,4.831285017474,4.831285017474,4.831285017474
,Fresno St.,AWAY,Mountain West,UC Santa Barbara,Big West,"Nov 13, 2024","Santa Barbara, CA","2,872",1,0,1,0,0,0,1,2,0,1,0,0,0,0,1,-5,12.5,56.25,306.25,1,2,17,34,0,0,0,0,0,0,0,0,1,0,0,0,151.5,177,0,29.9467629413333,12.17,1,212,21212,35,,41.8298896294133,41.8298896294133,41.8298896294133,41.8298896294133,41.8298896294133
,Fresno St.,AWAY,Mountain West,Cal St. Bakersfield,Big West,"Nov 16, 2024","Bakersfield, CA","2,057",1,0,1,0,0,0,1,2,1,0.666666666666667,0,0,-0.166666666666667,-0.0277777777777779,1,-18,1.5,-272.25,-42.25,0,3,23,69,0,0,0,0,0,0,0,0,0,0,1,0,148.5,130,0,18.9602189802,12.17,1,212,21212,15,,-18.9166771435313,-18.9166771435313,-18.9166771435313,-18.9166771435313,-18.9166771435313
Furman,,,,,,,,,,,,,,,1,1.66666666666667,,,,,,,-0.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3597719149317,-1.86817010221429,28.8847653670097,15.743221094171,46.3763671797271
,Furman,AWAY,Southern,Belmont,Missouri Valley,"Nov 8, 2024","Nashville, TN",2194,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,2.5,20.25,210.25,1,10,6,60,0,1,0,1,0,0,0,1,1,0,1,0,159.5,150,0,63.1915367009714,34.492,1,212,21212,35,,28.8847653670097,28.8847653670097,28.8847653670097,28.8847653670097,28.8847653670097
,Furman,HOME,Southern,Tulane,American,"Nov 15, 2024","Greenville, SC",2867,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,8,-5.5,6.25,156.25,1,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,153.5,142,0,89.7038914931714,34.492,1,112,21112,20,,19.3597719149317,19.3597719149317,19.3597719149317,19.3597719149317,19.3597719149317
